,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,PopDensity
29093,County,"Iron County, Missouri",28.144000000000002,71.71300000000001,60.206,39.465,58.379,41.133,43.861000000000004,18.292,40.766999999999996,19.064,49.033,23.116999999999997,50.358000000000004,14.251,62.716,12.674000000000001,56.233000000000004,13.802999999999999,67.51899999999999,31.255,57.466,40.122,62.651,35.751,39.286,58.917,82.57,16.708,77.203,21.49,22.037,77.902,43.288999999999994,44.596000000000004,69.115,30.291999999999998,38.269,29.197,60.74,17.974,47.851000000000006,39.016,43.761,30.314,52.053000000000004,47.761,34.06,54.48,52.993,36.534,55.736000000000004,30.226999999999997,64.045,24.873,64.25,25.645,46.364,53.636,53.875,7.84,"Iron, MO",552.05,True,10125.0,4269.0,163.0,933.0,3173.0,18.340730006340006
29095,County,"Jackson County, Missouri",33.574,66.492,70.667,28.155,68.781,30.428,55.21,13.16,53.608999999999995,12.729000000000001,59.126000000000005,14.525,61.49100000000001,9.058,68.953,8.701,65.418,9.552999999999999,76.469,21.589000000000002,66.692,30.885,52.255,45.275,30.618000000000002,68.05,85.336,12.622,82.01799999999999,16.023,23.671,75.605,56.619,34.391,78.946,20.423,52.897,16.198,72.99,9.474,59.67100000000001,29.85,55.787,22.499000000000002,65.434,34.644,42.652,44.292,60.806000000000004,28.951,66.134,22.975,72.557,17.022000000000002,73.321,17.474,55.64,44.36,65.851,5.494,"Jackson, MO",616.41,True,703011.0,173275.0,10481.0,71237.0,91557.0,1140.4925293230156
29097,County,"Jasper County, Missouri",29.543000000000003,70.375,58.751000000000005,40.798,57.376999999999995,41.075,44.849,18.654,43.38,18.358,49.536,22.526999999999997,50.683,14.508,62.79,12.488,55.953,13.981,67.931,30.523000000000003,57.713,38.955,58.007,39.611,36.126999999999995,62.449,82.978,15.640999999999998,78.097,20.055999999999997,23.033,76.834,47.227,41.068999999999996,70.90100000000001,28.486,38.428000000000004,27.38,59.614,17.114,47.708,38.064,48.106,29.451999999999998,53.696999999999996,46.177,34.397,53.095,53.54,35.646,57.909,28.326999999999998,65.684,22.500999999999998,65.083,23.858,45.729,54.271,54.388000000000005,7.917999999999999,"Jasper, MO",641.32,True,121328.0,48326.0,2684.0,10572.0,35070.0,189.18480633693008
29099,County,"Jefferson County, Missouri",30.418000000000003,69.488,60.791000000000004,38.43,53.949,44.471000000000004,46.068000000000005,18.348,42.701,18.777,50.623000000000005,22.436999999999998,51.089,14.513,63.77,12.338,55.958,13.956,68.382,30.351999999999997,58.763999999999996,38.879,56.674,41.641000000000005,37.748000000000005,61.269,82.709,16.39,79.831,18.578,22.735,76.918,47.353,42.43,70.282,28.997,40.663000000000004,29.517,60.97,18.115,48.163000000000004,40.366,49.655,30.176,53.614,46.327,32.681,55.566,51.503,38.27,56.989,29.753,65.163,23.78,64.25399999999999,25.676,45.935,54.066,53.726000000000006,7.96,"Jefferson, MO",664.09,True,225081.0,106238.0,5634.0,31568.0,69036.0,338.9314701320604
29101,County,"Johnson County, Missouri",32.008,67.90899999999999,59.858999999999995,39.711999999999996,59.099,40.418,45.66,17.855,43.938,17.945999999999998,51.696999999999996,22.891,51.728,13.698,64.723,11.841,58.323,13.035,68.95,30.078000000000003,60.235,37.536,58.763000000000005,39.927,36.764,61.668,84.025,15.297,78.85600000000001,19.938,25.009,74.815,47.332,41.559,69.786,29.436999999999998,39.846,28.006999999999998,63.769,17.455,50.521,36.293,48.773,29.721,55.038000000000004,44.846000000000004,35.065,54.773999999999994,54.913000000000004,36.203,59.233999999999995,29.191999999999997,66.858,23.808000000000003,66.507,25.296,48.104,51.896,56.863,7.472,"Johnson, MO",833.03,True,54062.0,21132.0,1483.0,5930.0,13719.0,64.89802288032844
29103,County,"Knox County, Missouri",28.82,71.059,59.247,40.474000000000004,57.513000000000005,42.156000000000006,43.707,18.285,41.218999999999994,18.865,49.36600000000001,23.511999999999997,50.62,14.465,63.287,12.449000000000002,56.647,13.645,67.824,31.213,57.435,40.178000000000004,61.725,36.842,38.298,60.123999999999995,82.802,16.533,77.569,21.191999999999997,23.043000000000003,76.998,44.763999999999996,43.23,69.024,30.427,38.231,29.274,61.071000000000005,18.206,48.36,38.181,45.423,30.403000000000002,52.088,47.743,33.42,55.761,53.074,37.199,56.316,30.56,64.807,24.875999999999998,64.702,25.866,45.927,54.073,53.87,7.926,"Knox, MO",506.77,True,3959.0,1870.0,75.0,379.0,1416.0,7.8122225072518106
29105,County,"Laclede County, Missouri",28.325,71.529,57.683,42.098,54.887,44.739,42.963,19.309,40.293,20.312,49.273999999999994,24.349,49.661,15.312999999999999,62.536,13.222000000000001,55.652,14.675999999999998,66.281,32.641999999999996,56.559,40.97,63.703,34.905,40.181999999999995,58.048,82.322,17.073,76.76100000000001,21.978,22.143,77.839,42.173,45.833999999999996,67.705,31.85,37.353,30.265,61.178999999999995,18.987000000000002,47.603,39.201,43.218,31.546999999999997,51.357,48.398,33.041,55.98,51.994,37.893,55.29600000000001,31.147,63.805,25.642,63.515,26.753,44.966,55.034,52.11600000000001,8.414,"Laclede, MO",768.0,True,35723.0,16051.0,617.0,2553.0,12881.0,46.514322916666664
29107,County,"Lafayette County, Missouri",29.561,70.342,60.919,38.622,58.933,40.649,45.18899999999999,17.352999999999998,42.163000000000004,18.191,50.091,23.055999999999997,51.552,13.860999999999999,65.002,11.822000000000001,57.688,12.885,68.445,30.57,58.775,39.208,62.02,36.598,37.995,60.6,83.83200000000001,15.569,78.204,20.69,23.436,76.479,44.227,44.053999999999995,70.762,28.715999999999998,38.657,27.994,61.818999999999996,17.732,49.132,38.121,45.894,30.180999999999997,53.133,46.748000000000005,34.477,54.96,54.286,36.214,57.476000000000006,29.761999999999997,65.551,24.581,65.535,25.719,47.013000000000005,52.986999999999995,55.106,7.539,"Lafayette, MO",638.86,True,32708.0,15876.0,835.0,4053.0,10988.0,51.19744544970729
29109,County,"Lawrence County, Missouri",29.895,69.961,58.17100000000001,41.717,58.711999999999996,40.986999999999995,44.217,18.868,42.873000000000005,18.703,50.669,23.143,51.422,14.623,63.224,12.715,56.845,14.019,67.791,31.139,57.228,39.925,58.503,40.008,36.73,61.535,82.37700000000001,16.762,77.317,21.241999999999997,23.401999999999997,76.702,46.625,40.965,69.402,30.044,41.157,27.705,62.57,17.706,49.716,36.793,48.11600000000001,28.975,53.818000000000005,45.95,34.023,55.104,53.821999999999996,36.346,57.373000000000005,29.646,65.718,23.825,65.471,24.717,47.02,52.981,54.766999999999996,7.992000000000001,"Lawrence, MO",613.38,True,38355.0,16715.0,725.0,2901.0,13089.0,62.530568326323
29111,County,"Lewis County, Missouri",30.55,69.313,60.701,39.326,59.673,40.281,44.733000000000004,17.3,42.104,17.892,51.086999999999996,22.428,52.538999999999994,13.458,64.848,11.889000000000001,58.729,12.704,68.343,30.732,58.178999999999995,39.527,60.963,37.567,36.836,61.563,83.469,15.884,77.627,21.261999999999997,24.349,75.91,46.545,41.228,70.732,28.921,40.11,27.886999999999997,63.007,16.717,49.843999999999994,36.830999999999996,47.338,28.475,53.758,46.068999999999996,35.591,54.423,55.699,35.224000000000004,58.26,29.044,66.417,23.901,66.694,24.3,47.845,52.155,55.478,7.455,"Lewis, MO",510.85,True,9776.0,4456.0,178.0,934.0,3344.0,19.136732896153468
29113,County,"Lincoln County, Missouri",26.654,73.268,58.848,40.510999999999996,55.518,43.758,43.678000000000004,19.179000000000002,40.466,20.0,47.105,23.932,48.743,15.315999999999999,62.375,13.155,54.746,14.77,66.486,32.415,57.729,39.869,64.943,33.515,41.318999999999996,56.718,82.774,16.545,77.577,21.061,21.338,78.378,41.258,47.254,68.318,30.959,37.723,29.628,60.605,18.406,46.87,40.623000000000005,44.132,32.319,50.787,49.031000000000006,32.13,55.851000000000006,50.638999999999996,38.505,54.872,30.956999999999997,63.331,25.201,62.394,27.745,44.493,55.508,53.336999999999996,8.302,"Lincoln, MO",640.41,True,59013.0,24962.0,1228.0,5575.0,18159.0,92.14877968801237
29115,County,"Linn County, Missouri",28.704,71.192,60.086000000000006,39.605,58.263999999999996,41.343,43.826,18.087,40.677,18.927,48.879,22.999000000000002,50.321999999999996,14.154000000000002,63.754,12.402000000000001,57.138999999999996,13.561,67.53399999999999,31.441999999999997,58.281000000000006,39.429,62.818000000000005,35.748000000000005,38.982,59.442,83.149,16.244,77.773,21.064,22.973000000000003,76.965,43.7,44.4,69.938,29.607,37.808,28.985,62.068000000000005,17.73,48.773999999999994,38.421,45.516000000000005,30.369,51.861000000000004,47.994,34.205,54.865,53.428000000000004,36.616,56.528,30.033,64.931,24.57,65.055,25.463,46.181000000000004,53.818000000000005,54.593,7.801,"Linn, MO",621.46,True,11920.0,5587.0,259.0,1240.0,4088.0,19.180639140089465
29117,County,"Livingston County, Missouri",29.688000000000002,70.205,59.869,39.74,58.714,40.866,44.76,18.409000000000002,43.566,18.017,51.923,22.371,52.36600000000001,14.194,64.024,12.235999999999999,57.441,13.623,68.936,30.017,57.952,39.228,57.471000000000004,41.132,35.63,62.547,82.79,16.320999999999998,78.134,20.382,22.956,77.066,48.458999999999996,39.713,70.34899999999999,29.037,42.446999999999996,26.561,63.431999999999995,16.930999999999997,50.23,36.486,49.456,28.48,54.806000000000004,44.961999999999996,34.478,53.64,53.896,35.556999999999995,57.86600000000001,28.612,66.306,22.691,65.92399999999999,23.840999999999998,47.887,52.113,55.773,7.837999999999999,"Livingston, MO",538.48,True,15227.0,6421.0,277.0,1265.0,4879.0,28.277744763036694
29119,County,"McDonald County, Missouri",28.451999999999998,71.374,58.233000000000004,41.591,56.019,43.578,43.644,18.968,41.482,18.964000000000002,48.571000000000005,24.255,50.4,15.019,61.153999999999996,13.164000000000001,55.278,14.294,65.98100000000001,32.876,56.423,40.672,60.351000000000006,37.94,37.834,59.952,80.699,18.473,76.155,22.343000000000004,21.372,78.554,45.827,41.607,69.221,30.26,40.542,28.205,58.275,19.785,48.333,36.663000000000004,44.02,29.612,51.928000000000004,47.938,35.074,53.201,53.96,35.722,56.65,29.99,64.12,25.346,63.979,26.24,46.166000000000004,53.835,52.066,7.888,"McDonald, MO",539.7,True,22837.0,8242.0,314.0,1329.0,6599.0,42.31424865666111
29121,County,"Macon County, Missouri",25.863000000000003,74.025,57.091,41.957,52.312,47.216,42.905,17.984,39.907,19.31,48.143,24.516,50.115,14.901,63.048,12.190999999999999,55.293,13.636,67.014,32.28,55.888000000000005,42.058,65.19,33.431999999999995,39.198,59.621,82.184,17.323,77.329,21.455,20.14,79.775,44.023,44.848,68.875,30.736,34.481,30.127,58.248999999999995,19.07,46.552,39.166,41.78,31.576999999999998,50.47,49.398999999999994,32.232,55.336000000000006,51.92100000000001,36.806999999999995,54.996,30.368000000000002,63.74,24.987,63.146,26.585,44.08,55.922,50.335,8.203,"Macon, MO",812.53,True,15117.0,7621.0,275.0,1548.0,5798.0,18.6048515131749
29123,County,"Madison County, Missouri",29.164,70.704,59.211999999999996,40.655,57.971000000000004,41.696999999999996,43.532,18.522000000000002,40.609,19.307000000000002,48.928000000000004,23.71,50.008,14.632,62.918,12.716,56.626000000000005,13.859000000000002,67.178,31.738000000000003,57.255,40.361,62.397,36.113,39.032,59.245,82.697,16.631,77.15100000000001,21.6,23.179000000000002,76.928,43.648,44.246,68.471,31.0,37.952,29.881,61.013999999999996,18.355,47.861000000000004,38.808,44.67,30.801,51.956,47.854,33.891999999999996,55.568999999999996,53.066,37.402,56.091,30.872,64.389,25.371,64.538,26.031999999999996,45.992,54.008,54.006,8.005,"Madison, MO",497.6,True,12088.0,5321.0,214.0,1005.0,4102.0,24.292604501607716
29125,County,"Maries County, Missouri",30.828000000000003,69.024,59.483999999999995,40.695,59.173,40.921,43.675,17.88,41.175,18.496,50.338,23.201,51.881,13.960999999999999,64.27600000000001,12.235999999999999,58.208,13.068,67.517,31.643,57.318999999999996,40.354,61.027,37.527,36.955999999999996,61.396,83.13,16.248,77.108,21.84,24.912,75.418,46.333,41.185,69.623,30.059,39.661,28.798000000000002,62.391999999999996,17.429000000000002,49.632,36.736999999999995,47.295,28.660999999999998,53.213,46.602,35.27,55.298,55.488,35.981,57.858999999999995,29.923000000000002,66.066,24.725,66.345,25.002,47.312,52.687,54.684,7.644,"Maries, MO",529.97,True,8697.0,4500.0,145.0,794.0,3561.0,16.4103628507274
29127,County,"Marion County, Missouri",29.519000000000002,70.38600000000001,58.974,40.556,57.174,42.273,44.678000000000004,18.676,42.407,18.627,49.295,23.968000000000004,50.766999999999996,14.620999999999999,62.426,12.782,56.065,14.113,68.342,30.592,57.925,39.608000000000004,59.493,39.037,37.357,60.951,82.669,16.554000000000002,78.108,20.497,23.054000000000002,76.81,45.946999999999996,42.358999999999995,68.96300000000001,30.243000000000002,39.208,29.194000000000003,60.927,18.798,48.18,37.275999999999996,46.708,30.578000000000003,52.715,47.148999999999994,33.236,55.315,52.651,37.328,56.653,29.711,64.635,23.919,64.23,25.313000000000002,46.383,53.617,54.869,7.919,"Marion, MO",444.05,True,28530.0,12938.0,525.0,2994.0,9419.0,64.24952145028713
29129,County,"Mercer County, Missouri",29.607,70.24600000000001,57.625,42.63399999999999,56.988,43.103,42.331,18.66,39.834,19.410999999999998,48.478,24.519000000000002,49.86600000000001,14.955,62.696000000000005,12.852,56.672,13.897,66.488,32.717,55.885,41.75,62.373999999999995,36.233000000000004,38.306999999999995,60.005,82.374,17.061,76.479,22.45,24.256,76.08,44.373000000000005,43.034,67.596,31.998,37.73,30.651,60.602,18.91,47.93,38.269,45.349,30.329,50.993,48.8,33.668,56.706,53.528999999999996,37.873000000000005,56.032,31.679000000000002,64.456,26.289,64.642,26.63,45.527,54.473,53.169,8.142999999999999,"Mercer, MO",455.18,True,3617.0,1745.0,43.0,216.0,1486.0,7.946306955490136
29131,County,"Miller County, Missouri",29.14,70.722,58.206,41.853,57.53,42.413000000000004,42.761,18.593,40.08,19.384,47.951,24.054000000000002,49.614,14.777999999999999,63.06399999999999,12.759,56.782,13.856,66.851,32.26,56.669,40.928000000000004,62.537,36.022,38.485,59.815,82.652,16.753,76.84,22.021,23.508000000000003,76.668,44.114,43.528,68.113,31.441999999999997,37.358000000000004,31.017,61.261,18.469,48.308,38.158,44.53,30.741999999999997,50.972,48.863,33.629,56.363,53.3,37.8,55.84,31.718000000000004,64.691,25.544,64.83800000000001,26.046,45.461999999999996,54.538000000000004,53.772,8.071,"Miller, MO",599.94,True,25619.0,11416.0,381.0,1750.0,9285.0,42.7026035936927
29133,County,"Mississippi County, Missouri",28.549,71.281,63.24,36.239000000000004,61.326,38.02,48.052,15.845999999999998,44.922,16.255,52.93600000000001,19.527,54.508,11.713,64.75399999999999,11.535,58.659,12.323,68.878,29.596999999999998,59.646,37.743,59.738,38.341,37.102,61.001999999999995,82.94200000000001,16.169,77.398,21.159000000000002,20.244,79.57300000000001,47.288999999999994,40.663000000000004,73.108,26.289,43.68,23.715,64.157,13.777000000000001,50.055,36.972,46.483999999999995,25.654,55.836999999999996,43.961999999999996,38.255,48.05,56.876999999999995,30.678,59.208999999999996,25.03,66.304,20.765,66.805,21.112,50.828,49.172,56.92,6.776,"Mississippi, MO",428.91,True,13180.0,5169.0,111.0,1458.0,3600.0,30.729057378004708
29135,County,"Moniteau County, Missouri",29.191999999999997,70.637,59.163999999999994,40.698,58.053999999999995,41.641999999999996,43.678999999999995,18.238,40.923,18.918,49.744,23.272,50.978,14.3,63.065,12.620999999999999,56.785,13.708,66.979,31.919,56.975,40.579,61.441,37.034,38.499,59.763000000000005,82.43799999999999,16.884,76.749,21.996,22.839000000000002,77.252,44.625,43.245,68.969,30.533,39.45,28.756999999999998,61.644,17.565,48.733999999999995,37.94,45.1,29.478,52.571999999999996,47.211999999999996,34.771,54.216,54.04,36.032,56.845,29.723000000000003,64.933,24.656,64.833,25.444000000000003,46.724,53.276,53.76,7.922999999999999,"Moniteau, MO",418.85,True,16132.0,6830.0,246.0,1237.0,5347.0,38.51498149695595
29137,County,"Monroe County, Missouri",27.616999999999997,72.28399999999999,59.027,40.631,56.265,43.288999999999994,43.415,18.820999999999998,40.666,19.434,48.104,24.256,49.571000000000005,14.945,62.748000000000005,12.804,55.365,14.185,67.074,31.9,57.391999999999996,40.108000000000004,62.631,35.878,39.677,58.691,82.585,16.750999999999998,77.382,21.333000000000002,22.274,77.64699999999999,43.391999999999996,44.638000000000005,68.542,30.805,37.342,29.074,59.501999999999995,19.21,46.946999999999996,39.925,43.537,30.979,50.823,49.022,32.826,55.685,52.113,37.335,55.5,30.558000000000003,63.966,24.875,63.208999999999996,27.087,45.239,54.761,53.538000000000004,8.062999999999999,"Monroe, MO",670.23,True,8644.0,4156.0,144.0,853.0,3159.0,12.897065186577741
29139,County,"Montgomery County, Missouri",26.927,72.965,58.394,40.964,56.092,43.184,43.532,19.298,41.568000000000005,19.415,48.388999999999996,23.828000000000003,49.433,15.163,61.523,13.061,54.556000000000004,14.72,67.44,31.379,56.707,40.56,61.256,37.173,39.095,59.126999999999995,81.77199999999999,17.393,77.285,21.176,21.160999999999998,78.658,44.013000000000005,44.048,68.186,31.015,38.099000000000004,29.061,59.73,18.885,47.15,39.327,44.144,31.096999999999998,51.368,48.446999999999996,32.123000000000005,55.25,50.912,37.8,54.788999999999994,30.851999999999997,63.363,24.767,62.869,26.336,45.013000000000005,54.986999999999995,52.713,8.28,"Montgomery, MO",540.34,True,11551.0,5429.0,183.0,1119.0,4127.0,21.377280971240328
29141,County,"Morgan County, Missouri",31.497,68.314,60.785,38.21,61.121,37.743,45.008,17.37,44.217,16.593,52.402,21.08,54.468999999999994,13.047,64.6,11.613,58.812,12.405,69.014,29.424,57.687,38.597,54.836000000000006,42.49100000000001,32.797,64.78699999999999,82.509,15.895,77.52,20.601999999999997,24.502,75.90100000000001,51.058,36.158,70.806,27.576,43.982,24.741,63.872,15.277999999999999,52.11,34.277,51.23,25.559,56.451,43.363,36.635999999999996,52.835,57.18899999999999,33.35,60.041000000000004,27.175,68.23100000000001,21.733,68.186,22.101,49.768,50.232,55.473,7.274,"Morgan, MO",613.89,True,20627.0,8821.0,293.0,1768.0,6760.0,33.600482171073
29143,County,"New Madrid County, Missouri",23.375999999999998,76.438,58.031000000000006,39.155,44.976000000000006,54.383,46.943000000000005,13.794,46.665,13.921,52.229,21.234,57.549,11.982000000000001,67.157,9.042,57.348,10.175,69.74600000000001,30.211,56.567,40.637,59.131,39.183,29.197,70.164,81.058,17.991,78.416,19.81,14.809000000000001,85.27600000000001,57.968999999999994,32.285,76.209,23.916999999999998,39.418,22.31,57.282,14.587,49.70399999999999,32.504,43.891999999999996,23.819000000000003,56.068999999999996,43.955,34.745,47.867,57.621,27.31,60.007,22.31,68.533,17.996,66.42399999999999,20.369,47.025,52.981,44.636,6.897,"New Madrid, MO",698.02,True,17076.0,7357.0,154.0,1933.0,5270.0,24.463482421707116
29145,County,"Newton County, Missouri",29.252,70.64,58.271,41.536,56.911,42.768,44.626000000000005,18.845,41.378,19.442999999999998,48.787,23.156,50.222,15.088,63.321999999999996,12.758,56.863,14.272,66.59899999999999,32.571,57.145,40.661,62.481,36.201,38.836999999999996,59.525,81.529,18.007,77.50399999999999,21.295,23.024,76.92,43.466,44.73,68.17399999999999,31.22,37.286,29.678,59.898999999999994,18.468,49.008,37.224000000000004,46.068999999999996,30.209,52.938,46.867,33.577,55.231,52.974,37.010999999999996,56.9,30.37,64.546,25.433000000000003,64.494,26.105,45.251999999999995,54.748000000000005,53.159,8.11,"Newton, MO",626.66,True,58236.0,26606.0,1063.0,4990.0,20553.0,92.93077585931766
29147,County,"Nodaway County, Missouri",32.07,67.874,61.001999999999995,38.599000000000004,60.568999999999996,39.065,46.18600000000001,17.814,45.268,17.137,53.675,21.831999999999997,54.001999999999995,13.644,65.913,11.615,59.397,12.835999999999999,70.416,28.674,60.086000000000006,37.33,56.167,42.45399999999999,34.04,64.396,83.91,15.235,79.13600000000001,19.507,25.791,74.313,50.604,37.926,71.62100000000001,27.748,43.497,25.781,65.557,16.419,52.327,34.091,54.269,27.574,56.746,43.095,35.044000000000004,54.74,55.516000000000005,35.6,60.324,28.171999999999997,68.548,21.986,67.938,23.416,48.881,51.119,58.118,7.457000000000001,"Nodaway, MO",877.75,True,22092.0,9458.0,549.0,2529.0,6380.0,25.168897749928796
29149,County,"Oregon County, Missouri",26.63,72.83800000000001,57.926,41.656000000000006,55.787,43.523,42.343,19.74,39.357,20.47,46.349,24.545,47.89,15.728,60.111999999999995,13.593,53.542,15.207,65.921,32.260999999999996,55.798,40.873000000000005,62.91,34.558,41.12,57.033,81.167,17.532,76.293,21.846,21.068,78.774,41.428000000000004,46.636,65.896,32.101,35.963,30.622,58.663000000000004,19.951,45.57899999999999,40.391,41.739,32.343,49.483000000000004,49.511,31.919,56.07899999999999,50.236999999999995,39.016,53.729,32.222,62.168,26.372,61.986999999999995,27.66,44.083999999999996,55.917,52.085,8.5,"Oregon, MO",791.59,True,10529.0,4668.0,132.0,865.0,3671.0,13.301077578039136
29151,County,"Osage County, Missouri",28.846,71.006,54.126000000000005,45.888000000000005,51.89,47.99100000000001,41.761,19.31,39.536,20.107,46.393,25.083000000000002,48.258,15.662,60.935,12.962,55.053000000000004,14.482000000000001,65.343,34.084,54.458,43.453,64.116,34.514,38.921,59.751999999999995,81.62,17.917,76.85,21.991,23.063000000000002,77.063,43.916000000000004,44.173,67.506,32.083,35.513000000000005,31.76,59.003,20.506,46.071000000000005,39.296,44.733999999999995,31.741,49.955,49.868,31.694000000000003,57.391000000000005,51.417,39.078,54.023,32.578,62.732,27.076,62.287,28.275,44.08,55.92100000000001,50.646,8.546,"Osage, MO",613.41,True,13615.0,7090.0,236.0,998.0,5856.0,22.195595115827913
29153,County,"Ozark County, Missouri",28.897,70.932,58.965,41.06100000000001,57.467,42.336999999999996,43.038000000000004,18.683,39.608000000000004,19.413,48.994,23.885,50.148999999999994,14.753,62.595,12.931,55.70399999999999,14.026,66.825,32.115,56.562,40.936,62.15,36.376,39.205999999999996,58.81399999999999,82.31200000000001,17.019000000000002,76.617,22.155,22.865,77.278,44.651,43.38399999999999,68.027,31.482,38.509,29.884,60.832,18.598,48.049,38.51,44.728,30.238000000000003,51.472,48.308,33.974000000000004,55.4,53.173,37.216,55.77,30.98,64.23,25.615,64.419,26.092,45.907,54.093,53.458999999999996,8.091000000000001,"Ozark, MO",755.07,True,9174.0,4505.0,142.0,724.0,3639.0,12.149866899757637
29155,County,"Pemiscot County, Missouri",25.480999999999998,74.413,62.76,36.018,58.172,40.582,48.117,16.345,44.174,17.158,50.824,20.045,52.387,12.300999999999998,63.034,11.857999999999999,56.216,13.2,68.273,30.014,59.56399999999999,37.902,62.326,35.745,39.819,58.352,82.321,16.762,77.584,20.754,17.594,81.90899999999999,43.912,44.78,72.471,26.695,40.82,24.649,61.416000000000004,14.747,46.818999999999996,40.249,41.706,28.465999999999998,53.631,46.183,35.874,47.858999999999995,53.383,31.763,56.328,25.738000000000003,63.498999999999995,21.221999999999998,63.778,22.394000000000002,49.031000000000006,50.97,55.13,7.084,"Pemiscot, MO",512.41,True,15805.0,6027.0,116.0,1947.0,3964.0,30.84444097500049
29157,County,"Perry County, Missouri",26.695999999999998,73.209,56.711999999999996,42.891000000000005,55.571000000000005,43.908,42.278999999999996,19.688,40.004,20.528000000000002,48.089,24.837,47.566,15.815999999999999,61.633,13.360999999999999,53.98,15.049000000000001,65.969,33.043,55.911,41.66,63.786,34.763000000000005,40.779,57.578,81.99,17.393,76.54899999999999,22.171999999999997,21.641,78.215,41.846000000000004,46.397,67.49600000000001,31.878,35.984,30.815,58.253,19.825,46.705,39.989000000000004,43.632,32.485,49.513000000000005,50.308,31.581999999999997,56.833,50.195,39.51,53.693000000000005,32.844,62.11600000000001,27.156,61.798,28.596,43.806999999999995,56.193999999999996,51.803000000000004,8.573,"Perry, MO",484.28,True,19136.0,8740.0,312.0,1520.0,6908.0,39.51433055257289
29159,County,"Pettis County, Missouri",28.349,71.57,59.498999999999995,39.907,57.69,41.607,44.596000000000004,18.46,41.583999999999996,19.125,49.531000000000006,22.739,50.507,14.339,63.631,12.546,56.781000000000006,14.007,68.04,30.723000000000003,58.845,38.674,62.299,36.184,39.13,59.233999999999995,83.041,16.246,78.02600000000001,20.598000000000003,22.17,77.596,45.016000000000005,43.817,69.528,29.778000000000002,39.094,27.954,61.217,17.557000000000002,47.405,39.013000000000005,44.188,31.444000000000003,52.763000000000005,47.07899999999999,34.027,54.268,53.06399999999999,36.234,57.006,29.252,65.19,23.671,64.998,24.925,45.907,54.093,54.526,7.925,"Pettis, MO",686.34,True,42339.0,18111.0,977.0,4324.0,12810.0,61.68808462278171
29161,County,"Phelps County, Missouri",29.916999999999998,70.029,60.151,39.501,59.14,40.435,44.275,18.559,41.456,19.393,49.913999999999994,24.612,49.468999999999994,15.023,64.219,12.633,57.617,13.814,68.983,29.94,59.715,38.205999999999996,63.065,35.62,38.826,59.83,84.421,15.020999999999999,78.21,20.721,24.467,75.416,45.18600000000001,44.066,70.457,29.026999999999997,36.847,30.813000000000002,60.836000000000006,18.358,49.13399999999999,38.010999999999996,47.09,31.101,51.555,48.415,34.001999999999995,56.442,53.611000000000004,37.868,58.038999999999994,30.284000000000002,65.83800000000001,25.113000000000003,66.15899999999999,25.397,45.821999999999996,54.178000000000004,55.687,7.847,"Phelps, MO",674.28,True,44573.0,18553.0,1078.0,4766.0,12709.0,66.10458563208164
29163,County,"Pike County, Missouri",28.24,71.626,59.763000000000005,38.742,58.503,40.902,44.506,17.803,41.489,18.401,49.085,22.721999999999998,49.656000000000006,14.232000000000001,61.835,12.389000000000001,56.328,13.6,67.572,30.761,58.843,37.942,61.723,35.791,38.848,58.905,81.753,17.08,77.324,20.973000000000003,21.855,77.991,43.271,44.526,70.562,28.81,37.79,28.028000000000002,58.887,18.188,47.57,39.297,45.68600000000001,29.000999999999998,51.711000000000006,48.207,34.15,53.756,53.06399999999999,36.303000000000004,56.05,28.768,63.974,23.866999999999997,63.894,25.859,46.434,53.566,54.335,7.662000000000001,"Pike, MO",684.81,True,18302.0,7382.0,302.0,1806.0,5274.0,26.72566113228487
29165,County,"Platte County, Missouri",33.395,66.578,63.669,34.992,62.433,36.734,50.328,15.693,49.378,15.232999999999999,56.46,19.046,56.828,11.805,69.57600000000001,9.876,62.107,11.085,73.196,25.835,64.385,33.319,53.438,45.375,31.85,67.138,85.806,13.344000000000001,82.116,16.506,25.113000000000003,74.528,54.544,35.999,75.83,23.570999999999998,46.34,22.28,69.297,13.334000000000001,55.733999999999995,32.038000000000004,56.558,26.058000000000003,61.242,38.655,37.063,51.625,58.175,31.910999999999998,64.001,24.081999999999997,71.806,18.233,70.806,20.227999999999998,51.3,48.702,60.477,6.7139999999999995,"Platte, MO",427.22,True,104418.0,48885.0,2895.0,20057.0,25933.0,244.4127147605449
